x,y,team,type,popularity,score
11838,5926,100,1,23,163
8270,10142,100,1,23,124
11940,3646,100,1,68,114
11609.051,5159.01,100,1,14,108
12258,1322,100,1,76,102
9406,5688,100,1,80,95
8146,6236,100,1,93,94
12942,1902,100,1,76,91
13494,2638,100,1,52,88
9702,6304,100,1,16,86
9916,6542,100,1,15,85
12630,4908,100,1,20,84
10278,2906,100,1,35,84
11938,4832,100,1,11,81
7792,7760,100,1,15,74
3094,10828,100,1,43,69
8406,6448,100,1,26,66
2826,11284,100,1,51,66
1234,12066,100,1,12,65
4192,11860,100,1,49,64
6652,8390,100,1,13,58
6111.295,8136.583,100,1,15,57
12222.9375,4544.5586,100,1,11,57
2240,13386,100,1,13,55
9316.415,6992.045,100,1,11,44
