x,y,team,type,popularity,score
3338,7734,200,3,17,195
8726,6586,200,3,17,154
10377.9375,4516.994,200,3,12,147
5220,9108,200,3,63,136
9450,5640,200,3,171,133
10044,4714,200,3,28,129
9714,6362,200,3,39,123
10348,3156,200,3,17,115
8522,4916,200,3,74,111
11792,3906,200,3,169,110
12164,1312,200,3,44,107
6547.0156,4851.652,200,3,11,104
8260,5726,200,3,12,96
8142,6322,200,3,12,94
13128,2068,200,3,59,90
4168,11884,200,3,15,90
3106,10846,200,3,138,88
13472,2758,200,3,92,85
4478,11770,200,3,26,84
6384,8274,200,3,12,84
8436,6474,200,3,46,83
11980,3658,200,3,52,81
9447.127,2200.731,200,3,13,81
12518,1500,200,3,47,73
6638,8454,200,3,20,67
12650,4912,200,3,29,64
2860,11194,200,3,48,63
6896,8620,200,3,36,63
2652,13548,200,3,19,53
