x,y,team,type,popularity,score
7446,4946,200,1,11,124
5184,9184,200,1,19,113
6610,4768,200,1,16,106
8572,4736,200,1,26,101
10322,2992,200,1,30,98
11750,4122,200,1,24,98
11872,3814,200,1,47,95
10636.292,3015.6433,200,1,254,94
9286,2150,200,1,15,90
8000,5790,200,1,11,89
9458,5638,200,1,52,88
12204,1276,200,1,46,87
6988,5628,200,1,16,86
13032,2010,200,1,89,80
13530,2652,200,1,84,77
8794.059,6731.3203,200,1,59,77
2902,11252,200,1,82,70
12600,4976,200,1,12,67
12450,1472,200,1,62,66
3018,10970,200,1,47,65
8512,6628,200,1,16,54
6498,8262,200,1,13,49
6910,8580,200,1,27,46
4408,11804,200,1,16,41
2574,13530,200,1,21,32
